,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
654,Pictures of the day: Tourists take shelter as Hurricane Odile batters Los Cabos http://t.co/facU4p3BM6 http://t.co/ljfsW0JFZd,"['Pictures', 'day', ':', 'Tourists', 'take', 'shelter', 'Hurricane', 'Odile', 'batters', 'Los', 'Cabos', 'http', ':', '//t.co/facU4p3BM6', 'http', ':', '//t.co/ljfsW0JFZd']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
655,#Tucson expects 5 inches of rain city takes precautions school districts cancel evening activities #Odile #weather https://t.co/ttS5wcSJF0,"['#', 'Tucson', 'expects', '5', 'inches', 'rain', 'city', 'takes', 'precautions', 'school', 'districts', 'cancel', 'evening', 'activities', '#', 'Odile', '#', 'weather', 'https', ':', '//t.co/ttS5wcSJF0']",0.0,0.0,0,1,0,0,0,0,0,caution_and_advice
656,RT @danivelasco28: Heartbreaking to see what is happening to my hometown. BAJA has been severely damaged by #HurricaneODILE - let's help ht…,"['RT', '@', 'danivelasco28', ':', 'Heartbreaking', 'see', 'happening', 'hometown', '.', 'BAJA', 'severely', 'damaged', '#', 'HurricaneODILE', '-', 'let', ""'s"", 'help', 'ht…']",0.0,0.0,1,0,0,0,0,0,0,infrastructure_and_utilities_damage
657,Hurricane Odile Leaves Path of Destruction in Mexico: U.S. Southwest braces for incoming sto... http://t.co/3wMmx0i3CL #climate #weather,"['Hurricane', 'Odile', 'Leaves', 'Path', 'Destruction', 'Mexico', ':', 'U.S.', 'Southwest', 'braces', 'incoming', 'sto', '...', 'http', ':', '//t.co/3wMmx0i3CL', '#', 'climate', '#', 'weather']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
658,2059 alongside crew dubbed Rescue Plane to the buses. Feels surreal. Still Thinking of Others #HurricaneOdile #SJD http://t.co/dQESB7ZXNR,"['2059', 'alongside', 'crew', 'dubbed', 'Rescue', 'Plane', 'buses', '.', 'Feels', 'surreal', '.', 'Still', 'Thinking', 'Others', '#', 'HurricaneOdile', '#', 'SJD', 'http', ':', '//t.co/dQESB7ZXNR']",1.0,0.25,0,1,0,0,0,0,0,displaced_people_and_evacuations
659,#surfer #surf (09/22) ONE WAY TO HELP ODILE VICTIMS:  Jon Rose SIMA Aguerre Brothers... http://t.co/uaHgoR9aXe http://t.co/RP65ycJofE,"['#', 'surfer', '#', 'surf', '(', '09/22', ')', 'ONE', 'WAY', 'TO', 'HELP', 'ODILE', 'VICTIMS', ':', 'Jon', 'Rose', 'SIMA', 'Aguerre', 'Brothers', '...', 'http', ':', '//t.co/uaHgoR9aXe', 'http', ':', '//t.co/RP65ycJofE']",0.95,0.6,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
660,ἰA✌️ἰA Happiness comes in salty water. Pre-#hurricaneodile #letsbesandy #peaceout #surfmermaid #cabosanlucas #prayf... http://t.co/DczhHWwFbm,"['ἰA✌️ἰA', 'Happiness', 'comes', 'salty', 'water', '.', 'Pre-', '#', 'hurricaneodile', '#', 'letsbesandy', '#', 'peaceout', '#', 'surfmermaid', '#', 'cabosanlucas', '#', 'prayf', '...', 'http', ':', '//t.co/DczhHWwFbm']",0.2,0.7,0,0,0,0,0,0,0,not_related_or_irrelevant
661,Hurricane Odile has hit Loreto. Any reports we can share? Hope everyone is unhurt and only dealing with property damage.,"['Hurricane', 'Odile', 'hit', 'Loreto', '.', 'Any', 'reports', 'share', '?', 'Hope', 'everyone', 'unhurt', 'dealing', 'property', 'damage', '.']",1.0,0.0,1,0,0,1,0,0,0,sympathy_and_emotional_support
662,Major Hurricane Odile struck Baja late Sunday.  Photos of damage and firsthand reports here. http://t.co/0GhresUirn http://t.co/fRRdGLXdOi,"['Major', 'Hurricane', 'Odile', 'struck', 'Baja', 'late', 'Sunday', '.', 'Photos', 'damage', 'firsthand', 'reports', '.', 'http', ':', '//t.co/0GhresUirn', 'http', ':', '//t.co/fRRdGLXdOi']",0.55,-0.11875,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
663,Thoughts are with all in #Cabo right now. One of my favorite destinations hope they come back bigger &amp; better than ever after this. #Odile,"['Thoughts', '#', 'Cabo', 'right', '.', 'One', 'favorite', 'destinations', 'hope', 'come', 'back', 'bigger', '&', 'amp', ';', 'better', 'ever', '.', '#', 'Odile']",0.5071428571428571,0.2571428571428571,2,0,0,0,0,0,0,sympathy_and_emotional_support
664,RT [http://t.co/oaisL5MQI7] Peña announces trip to South #BajaCalifornia to address damage #Odile,"['RT', '[', 'http', ':', '//t.co/oaisL5MQI7', ']', 'Peña', 'announces', 'trip', 'South', '#', 'BajaCalifornia', 'address', 'damage', '#', 'Odile']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
665,#polloMaLocorox3 A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore ... http://t.co/8IiVZBddDT,"['#', 'polloMaLocorox3', 'A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', ':', 'Hurricane', 'Odile', 'came', 'ashore', '...', 'http', ':', '//t.co/8IiVZBddDT']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
666,‘Life threatening’ ‘strongest on record’ Hurricane Odile makes landfall in Mexico. Major damage reporte... http://t.co/sEBDcqHEhj #tcot,"['‘', 'Life', 'threatening', '’', '‘', 'strongest', 'record', '’', 'Hurricane', 'Odile', 'makes', 'landfall', 'Mexico', '.', 'Major', 'damage', 'reporte', '...', 'http', ':', '//t.co/sEBDcqHEhj', '#', 'tcot']",0.5,0.0625,0,0,0,0,0,0,0,other_useful_information
667,Our @CapellaPedregal friends need our help. Donate 2 Employees Emergency Fund &amp; provide food&amp;shelter #HurricaneODILE http://t.co/bJk5BG1Gc0,"['Our', '@', 'CapellaPedregal', 'friends', 'need', 'help', '.', 'Donate', '2', 'Employees', 'Emergency', 'Fund', '&', 'amp', ';', 'provide', 'food', '&', 'amp', ';', 'shelter', '#', 'HurricaneODILE', 'http', ':', '//t.co/bJk5BG1Gc0']",0.0,0.0,2,1,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
668,@DavidMuir Damage from Hurricane Odile-Cabo The gift here was there was no loss of life. For that alone is a victory! http://t.co/BUlV9qCsy1,"['@', 'DavidMuir', 'Damage', 'Hurricane', 'Odile-Cabo', 'The', 'gift', 'loss', 'life', '.', 'For', 'alone', 'victory', '!', 'http', ':', '//t.co/BUlV9qCsy1']",0.0,0.0,0,0,1,0,0,0,0,infrastructure_and_utilities_damage
669,#StealMyGirl Hurricane Odile Hits Mexico: Winds Hit 125mph: Holidaymakers have been sheltering in hotels... http://t.co/ZMSxSEidfH #news,"['#', 'StealMyGirl', 'Hurricane', 'Odile', 'Hits', 'Mexico', ':', 'Winds', 'Hit', '125mph', ':', 'Holidaymakers', 'sheltering', 'hotels', '...', 'http', ':', '//t.co/ZMSxSEidfH', '#', 'news']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
670,RT @marlinworld: Bisbee's Team is helping to support the victims of #HurricaneOdile. BISBEE'S CABO RELIEF FUND .....The Bisbee's... http://…,"['RT', '@', 'marlinworld', ':', 'Bisbee', ""'s"", 'Team', 'helping', 'support', 'victims', '#', 'HurricaneOdile', '.', 'BISBEE', ""'S"", 'CABO', 'RELIEF', 'FUND', '.....', 'The', 'Bisbee', ""'s"", '...', 'http', ':', '//…']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
671,"RT @CaboResorts: ""In the wake of Hurricane Odile’s destruction to Mexico’s Baja Peninsula Sammy Hagar...made the difficult... http://t.co/…","['RT', '@', 'CaboResorts', ':', '``', 'In', 'wake', 'Hurricane', 'Odile', '’', 'destruction', 'Mexico', '’', 'Baja', 'Peninsula', 'Sammy', 'Hagar', '...', 'made', 'difficult', '...', 'http', ':', '//t.co/…']",1.0,-0.5,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
672,After major damage in Cabo from Odile Tropical Storm Polo has formed and will come very close to Cabo this weekend http://t.co/XcFNJfapGC,"['After', 'major', 'damage', 'Cabo', 'Odile', 'Tropical', 'Storm', 'Polo', 'formed', 'come', 'close', 'Cabo', 'weekend', 'http', ':', '//t.co/XcFNJfapGC']",0.4,0.13125,0,0,0,0,0,0,0,caution_and_advice
673,RT @ColleenFerreira: My husband took these 2 pictures before we were told we couldn't take pictures of the damage #HurricaneODILE http://t.…,"['RT', '@', 'ColleenFerreira', ':', 'My', 'husband', 'took', '2', 'pictures', 'told', 'could', ""n't"", 'take', 'pictures', 'damage', '#', 'HurricaneODILE', 'http', ':', '//t.…']",0.0,0.0,3,1,0,0,1,0,0,other_useful_information
674,RT @NFLCharean: Kevin Kolb calls for U.S. aid to Cabo after hurricane ordeal | Dallas-Fort Worth Sports News -... http://t.co/gIJ6LuopWJ +@…,"['RT', '@', 'NFLCharean', ':', 'Kevin', 'Kolb', 'calls', 'U.S.', 'aid', 'Cabo', 'hurricane', 'ordeal', '|', 'Dallas-Fort', 'Worth', 'Sports', 'News', '-', '...', 'http', ':', '//t.co/gIJ6LuopWJ', '+', '@', '…']",0.1,0.3,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
675,A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Cabo San ... http://t.co/aV82s6Egou RT,"['A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', ':', 'Hurricane', 'Odile', 'came', 'ashore', 'Cabo', 'San', '...', 'http', ':', '//t.co/aV82s6Egou', 'RT']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
676,The destruction from Hurricane Idele is massive in Cabo-Mex.! http://t.co/nXrFoWbX6c,"['The', 'destruction', 'Hurricane', 'Idele', 'massive', 'Cabo-Mex.', '!', 'http', ':', '//t.co/nXrFoWbX6c']",1.0,0.0,0,0,1,0,0,0,0,infrastructure_and_utilities_damage
677,Melia Cabo Beach &amp; Golf Resort Web: http://t.co/inYD9ziQYt Damage Photo: http://t.co/i2k7nslisZ #hmrd #Odile,"['Melia', 'Cabo', 'Beach', '&', 'amp', ';', 'Golf', 'Resort', 'Web', ':', 'http', ':', '//t.co/inYD9ziQYt', 'Damage', 'Photo', ':', 'http', ':', '//t.co/i2k7nslisZ', '#', 'hmrd', '#', 'Odile']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
678,RT @samshamNWS: Awful damage from Hurricane #Odile in Baja California http://t.co/g0FYrcQyqG,"['RT', '@', 'samshamNWS', ':', 'Awful', 'damage', 'Hurricane', '#', 'Odile', 'Baja', 'California', 'http', ':', '//t.co/g0FYrcQyqG']",1.0,-1.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
679,We would like to express our heartfelt gratitude to the community that is coming together to help those affected by #HurricaneODILE,"['We', 'would', 'like', 'express', 'heartfelt', 'gratitude', 'community', 'coming', 'together', 'help', 'affected', '#', 'HurricaneODILE']",1.0,0.0,2,0,0,0,1,0,0,sympathy_and_emotional_support
680,@thehybridprince Hurricane Odile down near Mexico. I couldn't help it.,"['@', 'thehybridprince', 'Hurricane', 'Odile', 'near', 'Mexico', '.', 'I', 'could', ""n't"", 'help', '.']",0.34444444444444444,-0.02777777777777779,2,0,0,0,1,0,0,not_related_or_irrelevant
681,@FoxNews where is the help for Cabo Hurricane victims?? no water no electric no shelter no red cross????,"['@', 'FoxNews', 'help', 'Cabo', 'Hurricane', 'victims', '?', '?', 'water', 'electric', 'shelter', 'red', 'cross', '?', '?', '?', '?']",0.0,0.0,0,0,0,6,0,0,0,donation_needs_or_offers_or_volunteering_services
682,"RT @HoodCountyEvent: check out ""Former NFL Quarterback Seeks to Help Cabo Hurricane Victims"" - Please Send Support http://t.co/SMBeu03CTD #…","['RT', '@', 'HoodCountyEvent', ':', 'check', '``', 'Former', 'NFL', 'Quarterback', 'Seeks', 'Help', 'Cabo', 'Hurricane', 'Victims', ""''"", '-', 'Please', 'Send', 'Support', 'http', ':', '//t.co/SMBeu03CTD', '#', '…']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
683,Q pena. Lugar incrível “@PzFeed: This is the tragic sight of Los Cabos Airport after hurricane Odile paid a visit. http://t.co/YCSIgI1VdB”,"['Q', 'pena', '.', 'Lugar', 'incrível', '“', '@', 'PzFeed', ':', 'This', 'tragic', 'sight', 'Los', 'Cabos', 'Airport', 'hurricane', 'Odile', 'paid', 'visit', '.', 'http', ':', '//t.co/YCSIgI1VdB', '”']",0.75,-0.75,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
684,RT @metofficestorms: Eye witness reports in Cabo San Lucas indicate severe wind damage from Hurricane #Odile. Pressure of 943mb recorded in…,"['RT', '@', 'metofficestorms', ':', 'Eye', 'witness', 'reports', 'Cabo', 'San', 'Lucas', 'indicate', 'severe', 'wind', 'damage', 'Hurricane', '#', 'Odile', '.', 'Pressure', '943mb', 'recorded', 'in…']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
685,#DmEdiison_21 A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile c... http://t.co/Mk73cjug75 @DmEdiison_21,"['#', 'DmEdiison_21', 'A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', ':', 'Hurricane', 'Odile', 'c', '...', 'http', ':', '//t.co/Mk73cjug75', '@', 'DmEdiison_21']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
686,Also headlamps are the great invention ever. #odile #stormsupplies #baja #loreto,"['Also', 'headlamps', 'great', 'invention', 'ever', '.', '#', 'odile', '#', 'stormsupplies', '#', 'baja', '#', 'loreto']",0.75,0.8,0,0,0,0,0,0,0,not_related_or_irrelevant
687,"Post hurricane 'like zombie apocalypse' http://t.co/peiHCMllTR via @utsandiego  ""Crime and Corruption brings DIVINE DESTRUCTION!"" Capt Democ","['Post', 'hurricane', ""'like"", 'zombie', 'apocalypse', ""'"", 'http', ':', '//t.co/peiHCMllTR', 'via', '@', 'utsandiego', '``', 'Crime', 'Corruption', 'brings', 'DIVINE', 'DESTRUCTION', '!', ""''"", 'Capt', 'Democ']",0.0,0.0,0,0,1,0,0,0,0,other_useful_information
688,RT @AusNewsNetwork: #BREAKING: Photos coming through now from damage at Cabo San Lucas Hurricane #Odile - photos courtesy of @Aldolr  http…,"['RT', '@', 'AusNewsNetwork', ':', '#', 'BREAKING', ':', 'Photos', 'coming', 'damage', 'Cabo', 'San', 'Lucas', 'Hurricane', '#', 'Odile', '-', 'photos', 'courtesy', '@', 'Aldolr', 'http…']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
689,Residents Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News http://t.co/VSWndfklmh via @ABC http://t.co/MADJec7nQq,"['Residents', 'Tourists', 'Sent', 'Shelters', 'Hurricane', 'Odile', 'Makes', 'Landfall', '-', 'ABC', 'News', 'http', ':', '//t.co/VSWndfklmh', 'via', '@', 'ABC', 'http', ':', '//t.co/MADJec7nQq']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
690,Cabo San Lucas: Resorts in Cabo Will Be Closed for a Few Weeks Maybe More Due to Hurricane Damage http://t.co/aNsNrj3MYu #travel,"['Cabo', 'San', 'Lucas', ':', 'Resorts', 'Cabo', 'Will', 'Be', 'Closed', 'Few', 'Weeks', 'Maybe', 'More', 'Due', 'Hurricane', 'Damage', 'http', ':', '//t.co/aNsNrj3MYu', '#', 'travel']",0.26875,0.01874999999999999,0,0,0,0,1,0,0,infrastructure_and_utilities_damage
691,Hurricane Odile makes landfall on Mexican coast: Residents and tourists take shelter as weather forecasters pr... http://t.co/I5DRaxL93e,"['Hurricane', 'Odile', 'makes', 'landfall', 'Mexican', 'coast', ':', 'Residents', 'tourists', 'take', 'shelter', 'weather', 'forecasters', 'pr', '...', 'http', ':', '//t.co/I5DRaxL93e']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
692,RT @HumanityRoad: MT @ColleenFerreira Our hotel at @Westin in #Cabo suffered major damage in hurricane. Windows blown out debris everywhe…,"['RT', '@', 'HumanityRoad', ':', 'MT', '@', 'ColleenFerreira', 'Our', 'hotel', '@', 'Westin', '#', 'Cabo', 'suffered', 'major', 'damage', 'hurricane', '.', 'Windows', 'blown', 'debris', 'everywhe…']",0.5,0.0625,1,0,0,0,0,0,0,infrastructure_and_utilities_damage
693,RT @Lexa1231: Mango deck already cleaning up the horrible mess! Prayers to everyone there #odile http://t.co/xjX9kSHYvP,"['RT', '@', 'Lexa1231', ':', 'Mango', 'deck', 'already', 'cleaning', 'horrible', 'mess', '!', 'Prayers', 'everyone', '#', 'odile', 'http', ':', '//t.co/xjX9kSHYvP']",0.5875,-0.609375,0,0,1,0,0,0,0,sympathy_and_emotional_support
694,RT @kristinastoner: Desperately would like to know if humanitarian aide has reached #SanJosedelCabo Any info is appreciated #HurricaneODILE…,"['RT', '@', 'kristinastoner', ':', 'Desperately', 'would', 'like', 'know', 'humanitarian', 'aide', 'reached', '#', 'SanJosedelCabo', 'Any', 'info', 'appreciated', '#', 'HurricaneODILE…']",0.55,-0.19999999999999998,0,0,0,0,1,0,0,donation_needs_or_offers_or_volunteering_services
695,(@klk_jesusfresz) Hurricane Odile Slams Mexico's Baja California: Hurricane Odile causes extensive damage to homes h...  (#LosDelSonido),"['(', '@', 'klk_jesusfresz', ')', 'Hurricane', 'Odile', 'Slams', 'Mexico', ""'s"", 'Baja', 'California', ':', 'Hurricane', 'Odile', 'causes', 'extensive', 'damage', 'homes', 'h', '...', '(', '#', 'LosDelSonido', ')']",0.3333333333333333,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
696,A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore ... http://t.co/1PpIVDeaiB #climate #weather,"['A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', ':', 'Hurricane', 'Odile', 'came', 'ashore', '...', 'http', ':', '//t.co/1PpIVDeaiB', '#', 'climate', '#', 'weather']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
697,@nicoleCBS5 @CaribeDevine  #prayers to you as Flash Flooding will be a concern due to the tropical moisture from Odile. XOXOX Stay safe,"['@', 'nicoleCBS5', '@', 'CaribeDevine', '#', 'prayers', 'Flash', 'Flooding', 'concern', 'due', 'tropical', 'moisture', 'Odile', '.', 'XOXOX', 'Stay', 'safe']",0.4375,0.1875,1,0,0,0,0,0,0,sympathy_and_emotional_support
698,RT @AkumalBeachmutt: Some information on how to help the people affected by Hurrican Odile in Cabo.  It's the Left Side of Mexico but... h…,"['RT', '@', 'AkumalBeachmutt', ':', 'Some', 'information', 'help', 'people', 'affected', 'Hurrican', 'Odile', 'Cabo', '.', 'It', ""'s"", 'Left', 'Side', 'Mexico', '...', 'h…']",0.0,0.0,1,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
699,Images saying more than words #loscabos #odile #odildamage #cabo #baja #reliefcabo  http://t.co/ZtlvIpnGlY,"['Images', 'saying', 'words', '#', 'loscabos', '#', 'odile', '#', 'odildamage', '#', 'cabo', '#', 'baja', '#', 'reliefcabo', 'http', ':', '//t.co/ZtlvIpnGlY']",0.5,0.5,0,0,0,0,0,0,0,other_useful_information
700,A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Ca... http://t.co/KaqGnJR5MZ #mashable,"['A', 'Path', 'Hurricane', 'Odile', ""'s"", 'Destruction', 'Seen', 'Through', 'Instagram', ':', 'Hurricane', 'Odile', 'came', 'ashore', 'Ca', '...', 'http', ':', '//t.co/KaqGnJR5MZ', '#', 'mashable']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
701,@AmericanAir I just had to rebook a flight to Cabo and the fare is less than what I originally paid. Will I be refunded the diff?? #Odile,"['@', 'AmericanAir', 'I', 'rebook', 'flight', 'Cabo', 'fare', 'less', 'I', 'originally', 'paid', '.', 'Will', 'I', 'refunded', 'diff', '?', '?', '#', 'Odile']",0.4083333333333333,0.10416666666666667,3,0,0,2,1,0,0,not_related_or_irrelevant
702,Our thoughts are with Los Cabos after hurricane Odile. #loscabos #welovecabo  #cabo #cabosanlucas #mexico #hurric... http://t.co/zWBifJurL2,"['Our', 'thoughts', 'Los', 'Cabos', 'hurricane', 'Odile', '.', '#', 'loscabos', '#', 'welovecabo', '#', 'cabo', '#', 'cabosanlucas', '#', 'mexico', '#', 'hurric', '...', 'http', ':', '//t.co/zWBifJurL2']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
703,Check out this Tee! 100% of proceeds going to local charity in #LosCabos to help rebuild after #HurricaneOdile #Odile http://t.co/cFTL0JzKt2,"['Check', 'Tee', '!', '100', '%', 'proceeds', 'going', 'local', 'charity', '#', 'LosCabos', 'help', 'rebuild', '#', 'HurricaneOdile', '#', 'Odile', 'http', ':', '//t.co/cFTL0JzKt2']",0.0,0.0,0,1,1,0,0,0,0,donation_needs_or_offers_or_volunteering_services
704,My prayers. They're going to be answered RT @danielfheck: Is this bad? #HurricaneOdile http://t.co/tTG4X9r1VG,"['My', 'prayers', '.', 'They', ""'re"", 'going', 'answered', 'RT', '@', 'danielfheck', ':', 'Is', 'bad', '?', '#', 'HurricaneOdile', 'http', ':', '//t.co/tTG4X9r1VG']",0.6666666666666666,-0.6999999999999998,2,0,0,1,0,0,0,sympathy_and_emotional_support
705,Latest Alerts RT @weatherchannel: RT @AMHQ: #HurricaneOdile causing serious damage to the Baja Peninsula. Some of... http://t.co/oXZ6pNPpKX,"['Latest', 'Alerts', 'RT', '@', 'weatherchannel', ':', 'RT', '@', 'AMHQ', ':', '#', 'HurricaneOdile', 'causing', 'serious', 'damage', 'Baja', 'Peninsula', '.', 'Some', '...', 'http', ':', '//t.co/oXZ6pNPpKX']",0.7833333333333333,0.08333333333333334,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
706,Please join me and donate to our friend Jordan's campaign.  Odile: Baja Brewing Workers Aid http://t.co/w2Kyu2m07k via @gofundme #odile,"['Please', 'join', 'donate', 'friend', 'Jordan', ""'s"", 'campaign', '.', 'Odile', ':', 'Baja', 'Brewing', 'Workers', 'Aid', 'http', ':', '//t.co/w2Kyu2m07k', 'via', '@', 'gofundme', '#', 'odile']",0.0,0.0,2,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
707,I just found this video of Odile's damages in Cabo. http://t.co/zypc8FhMci,"['I', 'found', 'video', 'Odile', ""'s"", 'damages', 'Cabo', '.', 'http', ':', '//t.co/zypc8FhMci']",0.0,0.0,1,0,0,0,0,0,0,infrastructure_and_utilities_damage
