,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
839,RT @UpToDate: Learn about the epidemiology pathogenesis &amp; clinical manifestations of #Ebola and #MarburgVirus disease: http://t.co/PKPCXG…,"['RT', '@', 'UpToDate', ':', 'Learn', 'epidemiology', 'pathogenesis', '&', 'amp', ';', 'clinical', 'manifestations', '#', 'Ebola', '#', 'MarburgVirus', 'disease', ':', 'http', ':', '//t.co/PKPCXG…']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
840,RT @RepJohnYarmuth: My questions for Dr. Frieden of the CDC: How can we better diagnose #Ebola? How has the media coverage helped/hurt? htt…,"['RT', '@', 'RepJohnYarmuth', ':', 'My', 'questions', 'Dr.', 'Frieden', 'CDC', ':', 'How', 'better', 'diagnose', '#', 'Ebola', '?', 'How', 'media', 'coverage', 'helped/hurt', '?', 'htt…']",0.5,0.5,2,0,0,2,0,2,0,other_useful_information
841,Stay Healthy: An Obscure Biotech Firm Hurries Ebola Treatment (NY Times): Share With Friends:  |  | Health - T... http://t.co/0CgyVaizPI,"['Stay', 'Healthy', ':', 'An', 'Obscure', 'Biotech', 'Firm', 'Hurries', 'Ebola', 'Treatment', '(', 'NY', 'Times', ')', ':', 'Share', 'With', 'Friends', ':', '|', '|', 'Health', '-', 'T', '...', 'http', ':', '//t.co/0CgyVaizPI']",0.45,0.15,0,0,0,0,0,0,0,treatment
842,Simulation #Ebola spread vs other IDs How quickly Ebola spreads compared to other diseases http://t.co/Ji4IeM626U via @postgraphics,"['Simulation', '#', 'Ebola', 'spread', 'vs', 'IDs', 'How', 'quickly', 'Ebola', 'spreads', 'compared', 'diseases', 'http', ':', '//t.co/Ji4IeM626U', 'via', '@', 'postgraphics']",0.4166666666666667,0.027777777777777773,0,0,0,0,0,1,0,disease_transmission
843,World Health Org says Ebola spreads faster than they can control amd might be spread thru airborne transmission.http://t.co/2IbE0DsRQK,"['World', 'Health', 'Org', 'says', 'Ebola', 'spreads', 'faster', 'control', 'amd', 'might', 'spread', 'thru', 'airborne', 'transmission.http', ':', '//t.co/2IbE0DsRQK']",0.0,0.0,1,0,0,0,1,0,0,disease_transmission
844,RT @vplus: BREAKING - #Ebola nurse Amber Vinson may have had symptoms as early as Sat Oct 11; passengers on 1st flight being contacted -Cle…,"['RT', '@', 'vplus', ':', 'BREAKING', '-', '#', 'Ebola', 'nurse', 'Amber', 'Vinson', 'may', 'symptoms', 'early', 'Sat', 'Oct', '11', ';', 'passengers', '1st', 'flight', 'contacted', '-Cle…']",0.3,0.1,0,1,0,0,1,0,0,affected_people
845,@Hardwick_SWFC If that was a disease it would be Ebola. Another thing people seem to be into down here is wearing ridiculous hats.,"['@', 'Hardwick_SWFC', 'If', 'disease', 'would', 'Ebola', '.', 'Another', 'thing', 'people', 'seem', 'wearing', 'ridiculous', 'hats', '.']",0.6444444444444445,-0.24444444444444446,1,0,0,0,1,0,0,other_useful_information
846,Today@5P: Local health experts take your #Ebola questions at the #ABC6 Facebook page http://t.co/jux78u6i40 @ColumbusHealth @FC_PublicHealth,"['Today', '@', '5P', ':', 'Local', 'health', 'experts', 'take', '#', 'Ebola', 'questions', '#', 'ABC6', 'Facebook', 'page', 'http', ':', '//t.co/jux78u6i40', '@', 'ColumbusHealth', '@', 'FC_PublicHealth']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
847,RT @aetiology: New post! A historical view on #Ebola response &amp; prevention--social issues not viral mutation key 2 outbreaks http://t.co/3…,"['RT', '@', 'aetiology', ':', 'New', 'post', '!', 'A', 'historical', 'view', '#', 'Ebola', 'response', '&', 'amp', ';', 'prevention', '--', 'social', 'issues', 'viral', 'mutation', 'key', '2', 'outbreaks', 'http', ':', '//t.co/3…']",0.48484848484848486,0.056818181818181816,0,1,1,0,0,0,0,prevention
848,RT @unicefusa: .@UNICEF_Liberia &amp; Liberian radio station @HottFM teaming up to spread the word on #Ebola prevention. #StopEbola http://t.co…,"['RT', '@', 'unicefusa', ':', '.', '@', 'UNICEF_Liberia', '&', 'amp', ';', 'Liberian', 'radio', 'station', '@', 'HottFM', 'teaming', 'spread', 'word', '#', 'Ebola', 'prevention', '.', '#', 'StopEbola', 'http', ':', '//t.co…']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
849,Nigerian who died of cancer on flight via UAE shows signs of Ebola http://t.co/QLbjOUrtok,"['Nigerian', 'died', 'cancer', 'flight', 'via', 'UAE', 'shows', 'signs', 'Ebola', 'http', ':', '//t.co/QLbjOUrtok']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
850,“@Mississauga411: #BREAKING Brampton hospital treating patient with Ebola-like symptoms.”  AKA flu-like symptoms. No need for sensationalism,"['“', '@', 'Mississauga411', ':', '#', 'BREAKING', 'Brampton', 'hospital', 'treating', 'patient', 'Ebola-like', 'symptoms.', '”', 'AKA', 'flu-like', 'symptoms', '.', 'No', 'need', 'sensationalism']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
851,RT @globalvoices: Watch and share this collaborated video that helps dispel myths about how #Ebola is spread and promotes prevention http:/…,"['RT', '@', 'globalvoices', ':', 'Watch', 'share', 'collaborated', 'video', 'helps', 'dispel', 'myths', '#', 'Ebola', 'spread', 'promotes', 'prevention', 'http', ':', '/…']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
852,“@TweetLikeAGirI: I still throw up peace signs in pictures and at people who say hi to me and its ruining my life” literally me ὠ2,"['“', '@', 'TweetLikeAGirI', ':', 'I', 'still', 'throw', 'peace', 'signs', 'pictures', 'people', 'say', 'hi', 'ruining', 'life', '”', 'literally', 'ὠ2']",0.0,0.0,5,0,0,0,0,0,0,not_related_or_irrelevant
853,#Ebola virus questions answered from the Centers for Disease Control (CDC).  Source: National Institutes of... http://t.co/c60Jmb42d9,"['#', 'Ebola', 'virus', 'questions', 'answered', 'Centers', 'Disease', 'Control', '(', 'CDC', ')', '.', 'Source', ':', 'National', 'Institutes', '...', 'http', ':', '//t.co/c60Jmb42d9']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
854,RT @DrRichardBesser: Ebola craziness: #Ebola test is only positive once symptoms develop. Why is government testing a low risk lab worker w…,"['RT', '@', 'DrRichardBesser', ':', 'Ebola', 'craziness', ':', '#', 'Ebola', 'test', 'positive', 'symptoms', 'develop', '.', 'Why', 'government', 'testing', 'low', 'risk', 'lab', 'worker', 'w…']",0.6151515151515151,0.07575757575757576,0,0,0,0,0,1,0,disease_signs_or_symptoms
855,Please use salt in warm water to bath and pls don't use soapspongeor towel. Let it dry off your body also drink some.. Ebola prevention!,"['Please', 'use', 'salt', 'warm', 'water', 'bath', 'pls', ""n't"", 'use', 'soapspongeor', 'towel', '.', 'Let', 'dry', 'body', 'also', 'drink', '..', 'Ebola', 'prevention', '!']",0.6,0.2583333333333333,2,0,1,0,0,0,0,prevention
856,RT @Serpentine202: The scariest part of #ebola in the US is that it's now apparent how unprepared for a truly dangerous disease the US heal…,"['RT', '@', 'Serpentine202', ':', 'The', 'scariest', 'part', '#', 'ebola', 'US', ""'s"", 'apparent', 'unprepared', 'truly', 'dangerous', 'disease', 'US', 'heal…']",0.625,-0.27499999999999997,1,0,0,0,0,0,0,other_useful_information
857,Patient quarantined with Ebola-like symptoms http://t.co/8YVKAvU2nX via @YahooNews,"['Patient', 'quarantined', 'Ebola-like', 'symptoms', 'http', ':', '//t.co/8YVKAvU2nX', 'via', '@', 'YahooNews']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
858,EBOLA VIRUS DISEASE UPDATE  *President Goodluck Jonathan declares National Emergency on Ebola. *Stops movement of... http://t.co/pBcNlwWzX7,"['EBOLA', 'VIRUS', 'DISEASE', 'UPDATE', '*', 'President', 'Goodluck', 'Jonathan', 'declares', 'National', 'Emergency', 'Ebola', '.', '*', 'Stops', 'movement', '...', 'http', ':', '//t.co/pBcNlwWzX7']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
859,"the question of ""when are you going to be married?"" caused me burst into laugh.","['question', '``', 'going', 'married', '?', ""''"", 'caused', 'burst', 'laugh', '.']",0.175,0.275,2,0,0,1,0,0,0,not_related_or_irrelevant
860,Nurse who treated #Ebola patient suspected to be #France's first case of the disease: http://t.co/7UheRiWP09,"['Nurse', 'treated', '#', 'Ebola', 'patient', 'suspected', '#', 'France', ""'s"", 'first', 'case', 'disease', ':', 'http', ':', '//t.co/7UheRiWP09']",0.3333333333333333,0.25,0,0,0,0,0,0,0,affected_people
861,RT @PrinceofSydney: Fujifilm Drug Eyed As Possible Treatment for Ebola Virus http://t.co/MSgs635zJ5 via @wsjasia,"['RT', '@', 'PrinceofSydney', ':', 'Fujifilm', 'Drug', 'Eyed', 'As', 'Possible', 'Treatment', 'Ebola', 'Virus', 'http', ':', '//t.co/MSgs635zJ5', 'via', '@', 'wsjasia']",1.0,0.0,0,0,0,0,0,0,0,treatment
862,Study Questions 21-Day #Quarantine Period for #Ebola #Virus http://t.co/ux0iofNohN,"['Study', 'Questions', '21-Day', '#', 'Quarantine', 'Period', '#', 'Ebola', '#', 'Virus', 'http', ':', '//t.co/ux0iofNohN']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
863,"RT @RiverfrontTimes: Phyllis Schlafly: ""@BarackObama is responsible for #ebola."" http://t.co/1GeC5Z752V Ok then. #STL #disease http://t.co…","['RT', '@', 'RiverfrontTimes', ':', 'Phyllis', 'Schlafly', ':', '``', '@', 'BarackObama', 'responsible', '#', 'ebola', '.', ""''"", 'http', ':', '//t.co/1GeC5Z752V', 'Ok', '.', '#', 'STL', '#', 'disease', 'http', ':', '//t.co…']",0.525,0.35,0,0,0,0,0,0,0,other_useful_information
864,Just now reading on what was going on yesterday in West Africa about this Ebola virus disease (#EVD) outbreak. Prayers goes out for #Africa.,"['Just', 'reading', 'going', 'yesterday', 'West', 'Africa', 'Ebola', 'virus', 'disease', '(', '#', 'EVD', ')', 'outbreak', '.', 'Prayers', 'goes', '#', 'Africa', '.']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
865,@luke_brooks  Luke can you please follow me?  I know annoying question but it would mean a world to me.  Sometimes I'm funny  x15,"['@', 'luke_brooks', 'Luke', 'please', 'follow', '?', 'I', 'know', 'annoying', 'question', 'would', 'mean', 'world', '.', 'Sometimes', 'I', ""'m"", 'funny', 'x15']",0.8624999999999999,-0.28750000000000003,6,0,0,1,1,0,0,not_related_or_irrelevant
866,Ebola: Why is it this disease we fear ? - Why does Ebola cause more concern than other deadly diseases? http://t.co/Y11JSaJPgD,"['Ebola', ':', 'Why', 'disease', 'fear', '?', '-', 'Why', 'Ebola', 'cause', 'concern', 'deadly', 'diseases', '?', 'http', ':', '//t.co/Y11JSaJPgD']",0.425,0.05833333333333333,2,0,0,2,0,2,0,prevention
867,Believing (even for fun) in fortune tellers horoscopes signs your prayers aren't accepted for 40 days. @QabeelatAsad #DeceptionSOS,"['Believing', '(', 'even', 'fun', ')', 'fortune', 'tellers', 'horoscopes', 'signs', 'prayers', ""n't"", 'accepted', '40', 'days', '.', '@', 'QabeelatAsad', '#', 'DeceptionSOS']",0.2,0.3,1,1,0,0,0,0,0,not_related_or_irrelevant
868,Good question. http://t.co/POjXz7gRtA,"['Good', 'question', '.', 'http', ':', '//t.co/POjXz7gRtA']",0.6000000000000001,0.7,0,0,0,0,0,0,0,deaths_reports
869,Ebola Epidemic 2014: 1600+ cases reported. The largest outbreak in the history of Ebola.     Signs and sympto... http://t.co/zrNHGrMLpg,"['Ebola', 'Epidemic', '2014', ':', '1600+', 'cases', 'reported', '.', 'The', 'largest', 'outbreak', 'history', 'Ebola', '.', 'Signs', 'sympto', '...', 'http', ':', '//t.co/zrNHGrMLpg']",0.0,0.0,0,1,0,0,0,0,0,affected_people
870,Ebola Outbreak Overview. - #healthcare #health #healthy #Prevention #Ebola #ebolavirus #CDC #HealthDisparities - http://t.co/U1xPAbVBRg,"['Ebola', 'Outbreak', 'Overview', '.', '-', '#', 'healthcare', '#', 'health', '#', 'healthy', '#', 'Prevention', '#', 'Ebola', '#', 'ebolavirus', '#', 'CDC', '#', 'HealthDisparities', '-', 'http', ':', '//t.co/U1xPAbVBRg']",0.5,0.5,0,0,0,0,0,0,0,other_useful_information
871,"Shut up before I give you somethin' to cry about ""@rcooley123: 5 Diseases That Are Scarier Than Ebola | Mother Jones http://t.co/bsu4W4JsG3”","['Shut', 'I', 'give', 'somethin', ""'"", 'cry', '``', '@', 'rcooley123', ':', '5', 'Diseases', 'That', 'Are', 'Scarier', 'Than', 'Ebola', '|', 'Mother', 'Jones', 'http', ':', '//t.co/bsu4W4JsG3', '”']",0.0,0.0,2,1,0,0,0,0,0,other_useful_information
872,RT @WillWhitsonWIS: Do you have questions about #Ebola? I'm getting answers from the experts today. Tweet me your questions I'll get you a…,"['RT', '@', 'WillWhitsonWIS', ':', 'Do', 'questions', '#', 'Ebola', '?', 'I', ""'m"", 'getting', 'answers', 'experts', 'today', '.', 'Tweet', 'questions', 'I', ""'ll"", 'get', 'a…']",0.0,0.0,6,0,0,1,0,0,0,other_useful_information
873,@Jsene_Lefao you Have a new tattoo designs For island pride,"['@', 'Jsene_Lefao', 'Have', 'new', 'tattoo', 'designs', 'For', 'island', 'pride']",0.45454545454545453,0.13636363636363635,1,0,0,0,0,0,0,not_related_or_irrelevant
874,#Ebola is a virus that causes fever headache sore throat and other symptoms followed by vomi… http://t.co/wbyDgeA42y via @WaldenmeierGA,"['#', 'Ebola', 'virus', 'causes', 'fever', 'headache', 'sore', 'throat', 'symptoms', 'followed', 'vomi…', 'http', ':', '//t.co/wbyDgeA42y', 'via', '@', 'WaldenmeierGA']",0.375,-0.125,0,0,0,0,0,0,0,disease_signs_or_symptoms
875,RT @TomRanzReports: #Ebola patient Nina Pham to be moved to Bethesda Md. for treatment http://t.co/SWsTBB8hoZ #EbolaCrisis,"['RT', '@', 'TomRanzReports', ':', '#', 'Ebola', 'patient', 'Nina', 'Pham', 'moved', 'Bethesda', 'Md', '.', 'treatment', 'http', ':', '//t.co/SWsTBB8hoZ', '#', 'EbolaCrisis']",0.0,0.0,0,0,0,0,0,0,0,affected_people
876,@shaunowen123 Hahahah!! just got an email saying that the Ebola disease is fast spreading and death count is rising 😓😩,"['@', 'shaunowen123', 'Hahahah', '!', '!', 'got', 'email', 'saying', 'Ebola', 'disease', 'fast', 'spreading', 'death', 'count', 'rising', '😓😩']",0.6,0.2,0,0,2,0,0,0,0,disease_transmission
877,"""@WordzGame: Describe ur ex with a disease #MekoyoVsDonJazzy"" Ebola","['``', '@', 'WordzGame', ':', 'Describe', 'ur', 'ex', 'disease', '#', 'MekoyoVsDonJazzy', ""''"", 'Ebola']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
878,Be strong and keep on going. Don't be angry when things go wrong. Don't give up for it's almost over. All signs are pointing towards home,"['Be', 'strong', 'keep', 'going', '.', 'Do', ""n't"", 'angry', 'things', 'go', 'wrong', '.', 'Do', ""n't"", 'give', ""'s"", 'almost', '.', 'All', 'signs', 'pointing', 'towards', 'home']",0.8777777777777778,-0.18888888888888888,1,0,0,0,0,0,0,not_related_or_irrelevant
879,@SpineFixedInAbj while in Oyo state the Ebola centre is located right inside UCH for easy spread of the disease.,"['@', 'SpineFixedInAbj', 'Oyo', 'state', 'Ebola', 'centre', 'located', 'right', 'inside', 'UCH', 'easy', 'spread', 'disease', '.']",0.6845238095238095,0.3595238095238095,0,0,0,0,0,0,0,disease_transmission
880,To pierce nose or not to pierce nose is the question ὠCὈE,"['To', 'pierce', 'nose', 'pierce', 'nose', 'question', 'ὠCὈE']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
881,RT @Mikeshaw1313: “@FOX4: #BREAKING: Patient w/ symptoms of #Ebola being transported from Care Now in Frisco http://t.co/bVAuEpDJCI http://…,"['RT', '@', 'Mikeshaw1313', ':', '“', '@', 'FOX4', ':', '#', 'BREAKING', ':', 'Patient', 'w/', 'symptoms', '#', 'Ebola', 'transported', 'Care', 'Now', 'Frisco', 'http', ':', '//t.co/bVAuEpDJCI', 'http', ':', '//…']",0.0,0.0,0,0,0,0,0,0,0,affected_people
882,RT @Fong4Life: Ebola spreads in the community through human to human transmission. Infection results through broken skin or mucous membrane…,"['RT', '@', 'Fong4Life', ':', 'Ebola', 'spreads', 'community', 'human', 'human', 'transmission', '.', 'Infection', 'results', 'broken', 'skin', 'mucous', 'membrane…']",0.20000000000000004,-0.13333333333333333,0,0,0,0,0,0,0,disease_transmission
883,RT @katiegregori15: They googled the symptoms of Ebola an don't worry you guys I am safe,"['RT', '@', 'katiegregori15', ':', 'They', 'googled', 'symptoms', 'Ebola', ""n't"", 'worry', 'guys', 'I', 'safe']",0.5,0.5,3,0,0,0,0,0,0,disease_signs_or_symptoms
884,#Ebola outbreak: Global health authority warns spread of disease is now an international crisis http://t.co/DLiM1OpW16,"['#', 'Ebola', 'outbreak', ':', 'Global', 'health', 'authority', 'warns', 'spread', 'disease', 'international', 'crisis', 'http', ':', '//t.co/DLiM1OpW16']",0.0,0.0,0,0,0,0,0,0,0,prevention
885,Preferential treatment of two Americans vs risking lives by experimenting on 3rd world patients. What is more justified? #EbolaOutbreak,"['Preferential', 'treatment', 'two', 'Americans', 'vs', 'risking', 'lives', 'experimenting', '3rd', 'world', 'patients', '.', 'What', 'justified', '?', '#', 'EbolaOutbreak']",0.4666666666666666,0.3,0,0,0,1,0,1,0,treatment
886,An Obscure Biotech Firm Hurries Ebola Treatment http://t.co/OayCtA3lR6,"['An', 'Obscure', 'Biotech', 'Firm', 'Hurries', 'Ebola', 'Treatment', 'http', ':', '//t.co/OayCtA3lR6']",0.4,-0.2,0,0,0,0,0,0,0,treatment
887,More Than 100 Monitored For #Ebola Symptoms In Ohio… http://t.co/Ae2adwzJVH,"['More', 'Than', '100', 'Monitored', 'For', '#', 'Ebola', 'Symptoms', 'In', 'Ohio…', 'http', ':', '//t.co/Ae2adwzJVH']",0.5,0.5,0,1,0,0,0,0,0,disease_signs_or_symptoms
888,"""@Questionnier: Ebola Virus or HIV: Which do you fear most? #QnAFriday"" yeessssss!!!! Who will b afraid of his wife? Gerrout HIV!","['``', '@', 'Questionnier', ':', 'Ebola', 'Virus', 'HIV', ':', 'Which', 'fear', '?', '#', 'QnAFriday', ""''"", 'yeessssss', '!', '!', '!', '!', 'Who', 'b', 'afraid', 'wife', '?', 'Gerrout', 'HIV', '!']",0.7,0.125,2,0,5,2,0,2,0,other_useful_information
889,RT @PatrickQWielder: Ebola Experimental Treatments - http://t.co/ifod6WFsCr,"['RT', '@', 'PatrickQWielder', ':', 'Ebola', 'Experimental', 'Treatments', '-', 'http', ':', '//t.co/ifod6WFsCr']",0.4,0.1,0,0,0,0,0,0,0,treatment
890,What's My Risk Of Catching Ebola? http://t.co/yHPshckpIS via @Snapzu #ebola #worldnews #health #disease #medicine,"['What', ""'s"", 'My', 'Risk', 'Of', 'Catching', 'Ebola', '?', 'http', ':', '//t.co/yHPshckpIS', 'via', '@', 'Snapzu', '#', 'ebola', '#', 'worldnews', '#', 'health', '#', 'disease', '#', 'medicine']",0.9,0.6,1,0,0,1,0,1,0,disease_signs_or_symptoms
891,Every animal has a disease for man. Ebola signifies batman's time.,"['Every', 'animal', 'disease', 'man', '.', 'Ebola', 'signifies', 'batman', ""'s"", 'time', '.']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
892,US CDC Says Experimental Ebola Treatments ‘Unsafe’ http://t.co/lcUqXHH7Vw via @ria_novosti,"['US', 'CDC', 'Says', 'Experimental', 'Ebola', 'Treatments', '‘', 'Unsafe', '’', 'http', ':', '//t.co/lcUqXHH7Vw', 'via', '@', 'ria_novosti']",0.4,0.1,0,0,0,0,0,0,0,treatment
893,RT @AfricaFactsZone: Two Americans that got the Ebola Virus disease are being treated with the Ebola serum while hundreds of dying Africans…,"['RT', '@', 'AfricaFactsZone', ':', 'Two', 'Americans', 'got', 'Ebola', 'Virus', 'disease', 'treated', 'Ebola', 'serum', 'hundreds', 'dying', 'Africans…']",0.0,0.0,0,0,0,0,0,0,0,affected_people
894,The number 1 search at http://t.co/fRVRULXpad reflects a big news story. Ebola Virus Symptoms Treatment Prevention http://t.co/WBGasXFm7N,"['The', 'number', '1', 'search', 'http', ':', '//t.co/fRVRULXpad', 'reflects', 'big', 'news', 'story', '.', 'Ebola', 'Virus', 'Symptoms', 'Treatment', 'Prevention', 'http', ':', '//t.co/WBGasXFm7N']",0.1,0.0,0,1,0,0,0,0,0,disease_signs_or_symptoms
895,RT @newweightlossxx: Feds watch airline passengers for Ebola symptoms - KVVU Las Vegas http://t.co/SkFxV16qbq,"['RT', '@', 'newweightlossxx', ':', 'Feds', 'watch', 'airline', 'passengers', 'Ebola', 'symptoms', '-', 'KVVU', 'Las', 'Vegas', 'http', ':', '//t.co/SkFxV16qbq']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
896,RT @waff48: An Auburn University research team developed a potential treatment for the deadly #Ebola virus. http://t.co/p4pWU0Gjl8,"['RT', '@', 'waff48', ':', 'An', 'Auburn', 'University', 'research', 'team', 'developed', 'potential', 'treatment', 'deadly', '#', 'Ebola', 'virus', '.', 'http', ':', '//t.co/p4pWU0Gjl8']",0.5666666666666668,-0.03333333333333333,0,0,0,0,0,0,0,treatment
897,RT @NigeriaNewsdesk: [TheTrent]  9 Things To Know About The Killer Disease Ebola By CNN’s Dr. Gupta http://t.co/n9A3pAoEUF,"['RT', '@', 'NigeriaNewsdesk', ':', '[', 'TheTrent', ']', '9', 'Things', 'To', 'Know', 'About', 'The', 'Killer', 'Disease', 'Ebola', 'By', 'CNN', '’', 'Dr.', 'Gupta', 'http', ':', '//t.co/n9A3pAoEUF']",1.0,-0.75,0,1,0,0,0,0,0,other_useful_information
898,No Evidence Ebola Drugs Work as Outbreak Continues to Spread - Center for Disease Control http://t.co/3tlYjwGGez,"['No', 'Evidence', 'Ebola', 'Drugs', 'Work', 'Outbreak', 'Continues', 'Spread', '-', 'Center', 'Disease', 'Control', 'http', ':', '//t.co/3tlYjwGGez']",0.1,-0.1,0,0,0,0,0,0,0,disease_transmission
